date,玉峰橋,水里,溪州大橋,章雲橋
2007/02/14,19.97,16.78,1.72,10.43
2007/02/15,18.7,16.61,1.62,10.98
2007/02/16,18.53,19.18,1.62,14.18
2007/02/17,18.06,19.84,1.52,11.73
2007/02/18,17.67,19.13,1.49,11.11
2007/02/19,17.39,19.6,1.52,10.44
2007/02/20,17.03,20.7,1.59,11.39
2007/02/21,16.7,18.85,1.65,9.14
2007/02/22,18.95,23.01,1.72,9
2007/02/23,21.32,23.05,1.78,8.63
2007/02/24,19.14,22.63,1.98,8.89
2007/02/25,21.6,23.59,2.8,12.78
2007/02/26,22.13,23.03,3.68,10.46
2007/02/27,20.22,23.72,2.81,10.09
2007/02/28,18.72,23.72,1.96,9.44
2007/03/01,19.29,26.2,1.87,9.64
2007/03/02,19.03,24.5,1.8,8.77
2007/03/03,18.67,23.01,1.79,8.96
2007/03/04,18.87,25.27,1.78,10.1
2007/03/05,18.87,24.75,1.88,14.06
2007/03/06,20,23.59,1.87,15.69
2007/03/07,21.61,20.5,2.7,18.1
2007/03/08,22.7,20.37,8.25,16.27
2007/03/09,20.44,25.56,6.67,14.93
2007/03/10,18.93,25.87,2.07,12.8
2007/03/11,19.17,24.34,1.79,11.69
2007/03/12,18.93,25.46,1.8,9.72
2007/03/13,19,27.26,1.72,12.3
2007/03/14,18.89,26.59,1.91,11.35
2007/03/15,18.53,27.21,1.99,10.93
2007/03/16,18.06,26.14,1.78,8.52
2007/03/17,17.79,26.37,1.37,8.67
2007/03/18,17.72,26.95,1.54,10.05
2007/03/19,18.93,27.45,1.92,13.39
2007/03/20,18.67,29.63,1.98,13.89
2007/03/21,18.89,35.97,1.96,13.06
2007/03/22,18.43,29.86,2.45,17.1
2007/03/23,18.56,29.29,2.19,15.97
2007/03/24,18.22,26.03,1.82,14.52
2007/03/25,21.19,28.44,10.97,26.07
2007/03/26,19.13,31.18,8.57,19.03
2007/03/27,18.53,38.02,17.5,19.62
2007/03/28,18.46,28.52,18.06,17.96
2007/03/29,18.6,26.8,16.29,13.11
2007/03/30,17,33.27,3.14,20.62
2007/03/31,16.22,25.68,4.4,16.67
2007/04/01,16.12,25.87,1.79,16.87
2007/04/02,17.57,38.81,1.75,25.87
2007/04/03,24.12,31.98,49.97,77.55
2007/04/04,24.45,41.36,61.43,79.12
2007/04/05,22.82,30.7,48.93,46.54
2007/04/06,22.54,35.56,20.12,26.93
2007/04/07,21.67,40.34,15.46,23.87
2007/04/08,21.17,30.18,12.28,25.22
2007/04/09,20.82,55.04,19.53,36.43
2007/04/10,20.87,79.59,51.74,80.94
2007/04/11,21.18,75.33,67.02,91.26
2007/04/12,22.12,75.33,36.83,68.84
2007/04/13,22.12,76.12,41.36,82.19
2007/04/14,20.75,67.87,30.54,56
2007/04/15,22.82,62.79,23.77,47.9
2007/04/16,21.95,65.06,42.54,64.47
2007/04/17,20.42,69.93,49.16,78.91
2007/04/18,47.08,49.18,141.1,194.55
2007/04/19,40.52,65.66,111.73,133.41
2007/04/20,35.7,51.13,51.54,70.73
2007/04/21,33.95,48.52,24.42,30.29
2007/04/22,33.29,43.11,19.7,25.67
2007/04/23,49.18,50.27,23.85,45.09
2007/04/24,131.02,33.81,159.42,210.16
2007/04/25,190.14,32.13,236.77,292.89
2007/04/26,122.09,32.9,155.13,185.82
2007/04/27,81.15,51.15,49.61,61.61
2007/04/28,79.16,46.84,22.25,41.91
2007/04/29,71.25,52.97,22.25,38.5
2007/04/30,65.66,39.09,20.15,34.33
2007/05/01,63.66,27.52,11.14,34.02
2007/05/02,59.91,36.83,5.15,29
2007/05/03,57.97,27.7,11.06,38.38
2007/05/04,56.2,23.75,2.31,22.89
2007/05/05,56.5,18.06,2.27,23.15
2007/05/06,69.16,18.5,32.06,45.09
2007/05/07,58.4,23.14,21.04,28.93
2007/05/08,54.18,30.77,2.26,27.06
2007/05/09,51.25,27.48,2.78,24.77
2007/05/10,49.75,35.45,1.44,22.56
2007/05/11,48.02,58.31,1.65,24.06
2007/05/12,47.72,58.38,6.26,20.96
2007/05/13,46.9,59.65,2.4,19.27
2007/05/14,46.9,60.95,2.68,18.82
2007/05/15,46.29,58.29,1.78,17.53
2007/05/16,46.38,58.97,1.27,23.72
2007/05/17,48.86,69.73,29.87,64.12
2007/05/18,44.65,68.4,8.8,29.62
2007/05/19,48.63,62.13,39.34,40.25
2007/05/20,88.73,65.47,127.41,258.77
2007/05/21,134.36,68.62,208.16,391.2
2007/05/22,94.38,153,192.46,457.57
2007/05/23,88.62,232.25,225.27,426.29
2007/05/24,100.3,142.05,144.77,276.3
2007/05/25,83.66,77.83,93.04,177.03
2007/05/26,73.58,73.33,55.66,139.55
2007/05/27,69.41,63.68,52.7,125.98
2007/05/28,71.88,49.47,60.75,114.72
2007/05/29,78.27,42.22,79.69,119.45
2007/05/30,72.75,47.65,91.93,152.11
2007/05/31,70.75,43.47,121.56,178.22
2007/06/01,71.37,38.27,92.65,146.46
2007/06/02,71.33,44.7,72.19,120.83
2007/06/03,80.72,43,53.2,101.72
2007/06/04,87.09,77.59,128.64,183.42
2007/06/05,85.81,86.45,240.88,276.8
2007/06/06,101.45,76.55,248.11,281.51
2007/06/07,272.82,148.77,590.19,885.61
2007/06/08,627.58,163.13,989.52,1537.75
2007/06/09,1001.9,100.12,1478.82,1958.09
2007/06/10,665.34,66.12,1090.72,1376.21
2007/06/11,545,54.22,621.65,856.53
2007/06/12,358.51,38.2,439.17,620.91
2007/06/13,358.39,28.2,522.07,494.8
2007/06/14,290.41,20.97,361.27,269.01
2007/06/15,219.3,55.58,278.26,238.57
2007/06/16,197.85,77.4,281.64,231.07
2007/06/17,196.3,117.84,346,347.1
2007/06/18,176.5,164.25,363.82,293.3
2007/06/19,171.88,116.5,301.75,227.88
2007/06/20,173.63,107.08,273.25,199.6
2007/06/21,172,83.18,281.27,184.64
2007/06/22,171.13,86.68,241.47,179.21
2007/06/23,173.5,131.75,296.52,199.58
2007/06/24,162.63,151.21,243.75,166.1
2007/06/25,166,111.5,200.17,148.07
2007/06/26,170.63,122.4,224.97,155.94
2007/06/27,162,141.71,252.08,144.77
2007/06/28,153.25,135.78,252.32,161.77
2007/06/29,152.89,122.38,223.64,133.03
2007/06/30,146.55,120.15,179.03,100.51
2007/07/01,139.58,98.59,153.8,100.58
2007/07/02,139.63,66.98,223.39,144.72
2007/07/03,137.53,53.77,293.45,270.1
2007/07/04,152.77,59.97,264.17,237.22
2007/07/05,172.3,203.78,357.72,320.19
2007/07/06,164.13,100.25,195.77,156.64
2007/07/07,149.27,61,83.81,78.7
2007/07/08,149.78,63.45,63.59,70.3
2007/07/09,155.13,50.18,74.37,93.94
2007/07/10,156.38,43.47,94.77,77.93
2007/07/11,155.63,46.65,60.38,61.29
2007/07/12,158.63,48.02,79.44,78.4
2007/07/13,144.52,41.88,74.41,62
2007/07/14,138.96,36.84,49.54,45.18
2007/07/15,137.19,36.83,45.65,41.77
2007/07/16,117.7,34.31,42.83,39.52
2007/07/17,105.77,36.84,42.25,42.79
2007/07/18,92.58,42.95,51.15,46.29
2007/07/19,86.7,40.18,59.83,50.22
2007/07/20,83.68,45.09,42.79,35.9
2007/07/21,73.59,65.12,41.45,35.66
2007/07/22,55.4,54.81,37.09,38.88
2007/07/23,51.72,50.31,49.97,43.45
2007/07/24,59.52,44.75,41.15,54.24
2007/07/25,72.5,39.58,65.44,52.4
2007/07/26,74.43,41.63,39.84,50.22
2007/07/27,75.52,45.93,34.49,33.7
2007/07/28,84.97,60.41,22.79,32.66
2007/07/29,100.06,56.7,39.59,63.11
2007/07/30,105.08,40.93,97.45,87.86
2007/07/31,104.08,48.86,53.68,68.12
2007/08/01,93.02,37.66,61.61,63.18
2007/08/02,98.05,31.85,26.88,41.77
2007/08/03,118.87,25.42,84.7,122.77
2007/08/04,126.33,23.87,250.41,256.01
2007/08/05,126.11,26.1,175.47,135.22
2007/08/06,76.26,22.89,65.7,71.12
2007/08/07,70.02,23.71,51.29,65.05
2007/08/08,293.42,19.65,233.41,201.85
2007/08/09,334.45,13.35,284.07,227.67
2007/08/10,281.69,11.98,203.57,172.5
2007/08/11,232.63,15.02,189.5,168.1
2007/08/12,267.38,13.8,472.7,504.25
2007/08/13,810.58,48.25,1775.96,2282.62
2007/08/14,515.88,58.77,969.39,1243.42
2007/08/15,378.69,57.09,553.34,650.66
2007/08/16,331.85,71.44,454,516.28
2007/08/17,279.76,58.09,435.35,488.36
2007/08/18,2656.15,66.58,3568.1,3637.19
2007/08/19,2765.11,45.91,3815.37,4091.62
2007/08/20,2307.73,31.35,2670.85,2612.12
2007/08/21,1723.88,25.89,1797.63,1683.16
2007/08/22,1020.3,22.89,1359.26,1315.43
2007/08/23,615.45,24.69,1148.82,1020.04
2007/08/24,502.39,35.15,1079.75,1086.18
2007/08/25,343.88,56.95,968.13,1091
2007/08/26,311.25,46.36,858.08,1062.13
2007/08/27,260.07,33.68,699.75,934.88
2007/08/28,179.38,39.5,490.45,840.21
2007/08/29,173.5,32.88,484.92,814.78
2007/08/30,177,53.52,550.41,777.5
2007/08/31,177.88,49.09,466.45,730.25
2007/09/01,167.42,73.08,433.45,729.38
2007/09/02,163.13,77.8,528.96,797.16
2007/09/03,141.6,72.62,433.13,650.96
2007/09/04,148.3,57,562.21,802.75
2007/09/05,148.58,51.06,566.53,726.38
2007/09/06,133.33,65.54,573.16,738.03
2007/09/07,132.58,60.7,473.54,687.08
2007/09/08,117.29,46.95,389.67,612.75
2007/09/09,100.23,49.43,386.13,612.38
2007/09/10,90.51,59.86,387.67,607.5
2007/09/11,89.61,65.87,347.32,572.58
2007/09/12,80.45,48.4,313.32,519.16
2007/09/13,69.05,47.38,296.77,508.13
2007/09/14,63.43,38.33,228.63,431.79
2007/09/15,54.9,38.4,183.66,399.67
2007/09/16,51.59,36.77,164.66,384.32
2007/09/17,48.56,51.56,160.83,396.23
2007/09/18,661.91,85.54,1486.78,2129.42
2007/09/19,607.97,98.22,1707.73,1841.25
2007/09/20,227.85,130.25,921.55,1007.11
2007/09/21,141.28,121.9,613.34,867.61
2007/09/22,161.69,137.19,506.38,828.4
2007/09/23,301.39,207.58,617.83,944.53
2007/09/24,296.82,194.25,639.71,960.53
2007/09/25,196.27,175.97,530.88,831.33
2007/09/26,165.66,73.73,343.82,640.33
2007/09/27,146.52,88.08,326.92,556.75
2007/09/28,144.02,79.61,187.47,445
2007/09/29,150.3,88.34,155.83,417.29
2007/09/30,156.92,76.58,141.75,385.7
2007/10/01,159.02,76.48,134.83,379.32
2007/10/02,153.42,81.15,131.57,350.25
2007/10/03,146.33,81.3,123.06,325.63
2007/10/04,137.96,73.33,126.51,337.79
2007/10/05,131.19,95.47,118.58,350.54
2007/10/06,1194.81,141.21,1896.4,2643.87
2007/10/07,2327.29,346.92,5016.85,4012.16
2007/10/08,1026.54,124.52,1858.5,1107.25
2007/10/09,590.33,83.61,1430.52,799.51
2007/10/10,317.38,89.93,903.8,523.08
2007/10/11,256.51,81.27,602,403.86
2007/10/12,235.19,92.75,593,300.7
2007/10/13,247.13,120.9,578,287.95
2007/10/14,250.69,157.91,583,243.28
2007/10/15,259.88,116.37,406.75,183.77
2007/10/16,258.75,88.01,252,133.75
2007/10/17,258.94,86.73,306.5,127.12
2007/10/18,247.91,88.5,396.17,143.94
2007/10/19,231,85.31,317.88,114.5
2007/10/20,220.5,81.27,430.25,112.62
2007/10/21,214,85.59,296.25,111.12
2007/10/22,207.33,56.7,244.5,104.37
2007/10/23,196.53,37.86,136.64,104.25
2007/10/24,186.88,43.47,133.88,94.26
2007/10/25,180.75,44,216.19,103.29
2007/10/26,173.75,39.43,170.25,109.62
2007/10/27,165.1,31.55,169.13,98.75
2007/10/28,157.39,32.77,138,98
2007/10/29,153.89,35.68,148.5,95.87
2007/10/30,152.27,44.04,172.5,94.87
2007/10/31,150.39,49.61,162.38,93.87
2007/11/01,148.17,50.63,263,95.5
2007/11/02,149.82,42.11,232,93.33
2007/11/03,148.3,34.95,193.5,84.62
2007/11/04,143.77,34.02,144,56.54
2007/11/05,141.67,28.1,152.25,70.81
2007/11/06,137.86,22.13,125.25,60.56
2007/11/07,128.61,22.54,148.88,88.2
2007/11/08,126.58,18.67,291.13,104.12
2007/11/09,119.84,25.57,183.75,117
2007/11/10,113.3,32.06,185.25,123.37
2007/11/11,114.15,25.84,175.5,114.62
2007/11/12,133.33,17.17,126,77.91
2007/11/13,134,19.89,101.2,82.93
2007/11/14,126.69,24.2,91.98,28.9
2007/11/15,120.95,34.27,60.81,25.04
2007/11/16,116.91,44.15,128.22,37.41
2007/11/17,112.94,36.63,95.3,30.61
2007/11/18,110.44,30.95,94.55,31.43
2007/11/19,111.23,18.12,56.2,21.87
2007/11/20,113.12,17.39,30.13,21.45
2007/11/21,112.37,17.47,31.7,21.87
2007/11/22,111.15,22.51,31.29,19.46
2007/11/23,112.98,32.27,59,27.52
2007/11/24,112.19,32.84,47.83,22.18
2007/11/25,110.36,33.77,47.15,26.95
2007/11/26,161.63,32.34,189.97,57.75
2007/11/27,293.07,42.04,560,177.39
2007/11/28,188.78,38.75,419.75,134.67
2007/11/29,167.5,29.37,375,91.23
2007/11/30,157.63,23.7,337.75,51.13
2007/12/01,150.63,23.55,285.75,42.84
2007/12/02,156.11,21.37,271.5,42.09
2007/12/03,162.41,22.39,148.5,34.45
2007/12/04,163.35,20.62,124.33,33.68
2007/12/05,168.86,17.47,90.37,25.2
2007/12/06,162.52,15.34,74.19,18.01
2007/12/07,159.85,14.3,70.75,19.42
2007/12/08,154.94,18.59,80.05,21.62
2007/12/09,150.75,21.88,76.7,20.75
2007/12/10,144.35,18.95,94.59,25.43
2007/12/11,146.89,20.8,81.76,21.3
2007/12/12,154.6,20.44,60.66,16.5
2007/12/13,154.72,10.52,161.71,51.79
2007/12/14,155.64,17.55,54.84,24.65
2007/12/15,156.82,24.14,50.34,26.2
2007/12/16,155.88,23.39,58.15,28.88
2007/12/17,160.32,24.39,73.54,32.97
2007/12/18,164.16,21.22,66.4,27.06
2007/12/19,166.72,24.79,62.04,28.57
2007/12/20,161.94,14.89,140.3,43.22
2007/12/21,164.97,21.04,34.68,23.97
2007/12/22,157.27,16.43,30.78,21.42
2007/12/23,176.75,22.61,37.34,23.87
2007/12/24,177.13,25.4,48.75,29.54
2007/12/25,175.5,32.18,159.72,49.9
2007/12/26,169.88,31.28,198.38,56.9
2007/12/27,166.97,22.68,161.63,43.27
2007/12/28,180.83,15.31,92.04,27.89
2007/12/29,173.17,14.23,82.12,19.63
2007/12/30,182.25,18.7,78.76,22.75
2007/12/31,185.25,22,110.62,28.22
2008/01/01,-999998,20.01,25.47,24.54
2008/01/02,60.43,16.7,21.75,22.09
2008/01/03,69.08,15.06,22.12,22.89
2008/01/04,62.9,14.97,22.62,22.73
2008/01/05,58.22,17,21.3,22.11
2008/01/06,53.86,13.8,11.6,18.88
2008/01/07,55.77,15.72,4.63,16.19
2008/01/08,52.31,13.27,4.67,14.52
2008/01/09,50.59,13.27,4.98,14.88
2008/01/10,57.47,15.14,4.94,11.81
2008/01/11,59.86,13.94,3.8,11.77
2008/01/12,57.59,15.3,3.33,11.46
2008/01/13,53.83,15.96,3.35,12.97
2008/01/14,48.63,15.67,3.63,14.22
2008/01/15,39.88,16.04,5.28,19.23
